frame,Tronco LI,Tronco LI_FILT,Tronco LI_VEL,Tronco LI_ACC,Tronco LI_ERROR,Tronco LI_FLAG,Cadera LI,Cadera LI_FILT,Cadera LI_VEL,Cadera LI_ACC,Cadera LI_ERROR,Cadera LI_FLAG,Rodilla LI,Rodilla LI_FILT,Rodilla LI_VEL,Rodilla LI_ACC,Rodilla LI_ERROR,Rodilla LI_FLAG,Tobillo LI,Tobillo LI_FILT,Tobillo LI_VEL,Tobillo LI_ACC,Tobillo LI_ERROR,Tobillo LI_FLAG,Acromion I_x,Acromion I_x_FILT,Acromion I_x_VEL,Acromion I_x_ACC,Acromion I_x_ERROR,Acromion I_x_FLAG,Acromion I_y,Acromion I_y_FILT,Acromion I_y_VEL,Acromion I_y_ACC,Acromion I_y_ERROR,Acromion I_y_FLAG,Cadera I_x,Cadera I_x_FILT,Cadera I_x_VEL,Cadera I_x_ACC,Cadera I_x_ERROR,Cadera I_x_FLAG,Cadera I_y,Cadera I_y_FILT,Cadera I_y_VEL,Cadera I_y_ACC,Cadera I_y_ERROR,Cadera I_y_FLAG,Rodilla I_x,Rodilla I_x_FILT,Rodilla I_x_VEL,Rodilla I_x_ACC,Rodilla I_x_ERROR,Rodilla I_x_FLAG,Rodilla I_y,Rodilla I_y_FILT,Rodilla I_y_VEL,Rodilla I_y_ACC,Rodilla I_y_ERROR,Rodilla I_y_FLAG,Tobillo I_x,Tobillo I_x_FILT,Tobillo I_x_VEL,Tobillo I_x_ACC,Tobillo I_x_ERROR,Tobillo I_x_FLAG,Tobillo I_y,Tobillo I_y_FILT,Tobillo I_y_VEL,Tobillo I_y_ACC,Tobillo I_y_ERROR,Tobillo I_y_FLAG,Metatarso I_x,Metatarso I_x_FILT,Metatarso I_x_VEL,Metatarso I_x_ACC,Metatarso I_x_ERROR,Metatarso I_x_FLAG,Metatarso I_y,Metatarso I_y_FILT,Metatarso I_y_VEL,Metatarso I_y_ACC,Metatarso I_y_ERROR,Metatarso I_y_FLAG
239.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-4.76965085686161e-81,-8.382037077268767e-50,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,987.9011907163604,987.6327258720336,-12.227147946377832,-314.6800386048879,0.2684648443267861,True,798.7782541046942,798.8363539535214,-7.64251945039256,69.5662481652816,0.0580998488272825,True,,,,,,True,,,,,,True,973.0,973.1681726002764,14.508398418835732,-135.4938118923581,0.1681726002764207,False,970.0,969.9998061109112,-0.0463372034362936,-4.056844400708125,0.0001938890887913,False
240.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-8.26127761844874e-81,-1.153688428987177e-49,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,987.7393852663492,987.49319480575,-15.098992577487262,-295.8906736780398,0.2461904605992231,True,798.719930924984,798.7764764218917,-6.999452690621036,69.80980481153057,0.0565454969076881,True,,,,,,True,,,,,,True,973.5426681824196,973.3470520529976,13.453146198773762,-139.07880694094845,0.1956161294219782,True,970.0000000000002,969.9997331345636,-0.060875906035683,-4.878535070877667,0.0002668654366289,True
241.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.4308952570584835e-80,-1.587915895514742e-49,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,987.5524009425512,987.328972602514,-17.74960120810883,-274.35081898971146,0.2234283400372305,True,798.667386512939,798.7222701102264,-6.365632724876735,69.53545448283646,0.0548835972874712,True,,,,,,True,,,,,,True,974.0,973.507993623056,12.176482094727849,-142.20334117559116,0.4920063769440048,False,970.0,969.9996326912378,-0.0796120790607881,-5.894999659408831,0.0003673087621791,False
242.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.478383285534623e-80,-2.1855787298152835e-49,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,987.3426523162884,987.1423399114242,-20.163810371977853,-250.49078285728007,0.2003124048642348,True,798.6204254733366,798.6735689961599,-5.744205808386032,68.81418095054391,0.0531435228233476,True,,,,,,True,,,,,,True,974.0,973.6300633643943,10.710513812208792,-144.16900109283048,0.3699366356056544,False,970.0,969.9994944428604,-0.104005143532937,-7.149266555766378,0.0005055571396042,False
243.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-4.2926857711754506e-80,-3.0081910494841068e-49,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,987.1125539588828,986.9356137977544,-22.329735677664274,-224.69884262903184,0.1769401611284138,True,798.5788524109555,798.630199011224,-5.137664105494547,67.7113144927684,0.0513466002685163,True,,,,,,True,,,,,,True,974.0,973.7140575815416,9.143940527612711,-144.40512587457445,0.2859424184583758,False,970.0,969.9993041602928,-0.1357915992180398,-8.680207870959643,0.0006958397071912,False
244.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-7.43514985660387e-80,-4.140419773833129e-49,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,986.8645204416556,986.711137707195,-24.23814252821961,-197.32077164871183,0.1533827344605924,True,798.5424719305728,798.5919802358924,-4.547971092615978,66.28545228522853,0.0495083053195912,True,,,,,,True,,,,,,True,974.0,973.7686213329728,7.58269245436052,-142.65337119744186,0.2313786670272293,False,970.0,969.9990422588072,-0.1771048351616675,-10.524174951573524,0.0009577411927921,False
245.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.2878057313526356e-79,-5.698798919865264e-49,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,986.6009663359296,986.4712741452884,-25.881927976581604,-168.66191176612782,0.129692190641208,True,798.5110886369665,798.5587284924075,-3.976667649178866,64.58801961387937,0.0476398554409343,True,,,,,,True,,,,,,True,974.0,973.7993705627111,6.120843732969014,-139.02792840516435,0.2006294372888533,False,970.0,969.9986817823378,-0.2305911214130806,-12.714432435556375,0.0013182176621739,False
246.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.230544956981161e-79,-7.843723801703199e-49,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,986.3243062130256,986.2183993185856,-27.255702799522183,-138.9909720514456,0.1059068944399541,True,798.4845071349142,798.5302564993323,-3.4249603764000227,62.66327778480939,0.0457493644180431,True,,,,,,True,,,,,,True,974.0,973.8094701182682,4.823486863095716,-133.95537995516074,0.1905298817317771,False,970.0,969.9981856290424,-0.2995272554651639,-15.278707564142817,0.0018143709576179,False
247.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-3.863417194057907e-79,-1.0795959629833702e-48,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,986.0369546442656,985.9548991859748,-28.35546180262123,-108.54492373813,0.0820554582908243,True,798.4625320291939,798.5063747066575,-2.8937942903416234,60.54862232644823,0.0438426774636582,True,,,,,,True,,,,,,True,974.0,973.7999594908296,3.7138113304024074,-128.02848386446396,0.2000405091704351,False,970.0,969.9975027326166,-0.3879393162151158,-18.23497082390968,0.0024972673834326,False
248.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-6.691634870943484e-79,-1.4859363648639766e-48,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.7413262009716,985.6831665137612,-29.178330886034765,-77.53452940311672,0.0581596872103773,True,798.4449679245832,798.4868918974162,-2.3839122380986173,58.27505104759668,0.041923972832933,True,,,,,,True,,,,,,True,973.0,973.7955909164306,2.764871147370317,-121.82431539531365,0.7955909164305695,False,970.0,969.9965628063226,-0.5007156098989655,-21.585455385175795,0.0034371936774277,False
249.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.1590251582173723e-78,-2.0452159475694343e-48,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.4398354544657,985.4055986313992,-29.722380835070144,-46.15018298901675,0.0342368230664078,True,798.4316194258599,798.471615617729,-1.8959033535049992,55.86771335608134,0.0399961918690223,True,,,,,,True,,,,,,True,974.0,973.82164587408,1.910406863876173,-115.7456665050192,0.1783541259200092,False,970.0,969.9952691087652,-0.6436988795328515,-25.308928615379838,0.0047308912347716,False
250.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.0074904612830453e-78,-2.8149982536938885e-48,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.1348969760696,985.1245956568812,-29.986499724059307,-14.567843733292287,0.0103013191884429,True,798.4222911378022,798.4603524795396,-1.4302427135868407,53.34647911629867,0.0380613417373751,True,,,,,,True,,,,,,True,974.0,973.8550749438044,1.078662628037415,-109.93722451287742,0.144925056195575,False,970.0,969.9934884868362,-0.823731950540689,-29.35136160095701,0.0065115131637867,False
251.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-3.477075474652117e-78,-3.874512702542193e-48,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,984.8289253371044,984.8425590091376,-29.970317979085408,17.04507855933835,0.0136336720332792,True,798.416787665187,798.4529083672018,-0.9873241507240812,50.72648734129917,0.0361207020147276,True,,,,,,True,,,,,,True,974.0,973.8735876820492,0.2254154470128777,-104.29681723360343,0.1264123179507805,False,970.0,969.9910376710064,-1.048615951275549,-33.61542789849433,0.0089623289935616,False
252.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-6.022471383849136e-78,-5.33280923441498e-48,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,984.5243351088924,984.5618900543336,-29.67418238917832,48.5239860566214,0.0375549454412293,True,798.4149136127925,798.4490885691788,-0.5674879616462216,48.01865282938856,0.0341749563863231,True,,,,,,True,,,,,,True,974.0,973.8790895021884,-0.6572541692598728,-98.5601302321953,0.1209104978115647,False,970.0,969.9876644124076,-1.3269199189900671,-37.94973293752231,0.0123355875923607,False
253.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.0431226423956351e-77,-7.339982215570497e-48,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,984.223540862756,984.284988746736,-29.099177609999067,79.70158887375348,0.0614478839800085,True,798.4164735853968,798.4486978484113,-0.1710450573991056,45.23012338684662,0.0322242630144273,True,,,,,,True,,,,,,True,974.0,973.8721466760252,-1.551372220570988,-92.41177452301184,0.1278533239748185,False,970.0,969.9830215202592,-1.6675542775066006,-42.139356210372426,0.0169784797408283,False
254.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.806741415154741e-77,-1.0102618818091177e-47,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.9289571700158,984.0142521242616,-28.24719592745678,110.40273605000036,0.0852949542457963,True,798.4212721877773,798.451540458596,0.2017010704279956,42.36469254087109,0.0302682708187376,True,,,,,,True,,,,,,True,974.0,973.852044617006,-2.425651812042476,-85.57852683989515,0.1479553829940414,False,970.0,969.9766311274476,-2.0789889693293664,-45.90017439612565,0.0233688725523961,False
255.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-3.129367927186906e-77,-1.3905061890632548e-47,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.6429986019943,983.7520725038592,-27.12105820682635,140.43972906119347,0.1090739018648037,True,798.4291140247118,798.4574201080516,0.5504333307429738,39.42318363827809,0.0283060833397712,True,,,,,,True,,,,,,True,974.0,973.8167143317928,-3.245590855403915,-77.88056775635395,0.1832856682071906,False,970.0,969.9678355063168,-2.567963664307232,-48.88044783255452,0.0321644936832399,False
256.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-5.4202242454642256e-77,-1.9138675789299358e-47,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.3680797300136,983.5008351909928,-25.724690991271917,169.6083428095195,0.1327554609791832,True,798.4398037009782,798.4661398674502,0.8747998391781254,36.40383185474721,0.0263361664719923,True,,,,,,True,,,,,,True,974.0,973.7625194702656,-3.985398849804367,-69.23844354755238,0.2374805297343982,False,970.0,969.9557293724132,-3.137512775313331,-50.67408282698803,0.0442706275867976,False
257.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-9.38810378156072e-77,-2.6342127338151e-47,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.1066151253953,983.262915467468,-24.06336652737582,197.68488970030893,0.1563003420727682,True,798.4531458213542,798.4775020119212,1.1743915302932388,33.30270166148855,0.0243561905670048,True,,,,,,True,,,,,,True,973.0,973.7096131683109,-4.637962648468604,-59.65243699662676,0.7096131683108524,False,970.0,969.9390667085812,-3.784135552882347,-50.85039384728189,0.0609332914187916,False
258.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.6260672736392678e-76,-3.625682781498047e-47,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.8610193594604,983.0406745475804,-22.144013891393143,224.4248076528425,0.1796551881199093,True,798.4689449906175,798.4913077812727,1.4487176693060428,30.114189231813967,0.0223627906551655,True,,,,,,True,,,,,,True,974.0,973.6782811860976,-5.208007158679803,-49.18315965533839,0.3217188139024074,False,970.0,969.916132519336,-4.494030418306414,-49.0043348234773,0.0838674806640256,False
259.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.8164311344682164e-76,-4.990324229817546e-47,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.6337070035318,982.836454086373,-19.975610037404827,249.56343195440283,0.2027470828412561,True,798.487005813546,798.5073570336548,1.697178512303134,26.83167228552577,0.0203512201087505,True,,,,,,True,,,,,,True,974.0,973.6395675845182,-5.687880225289291,-37.956271768024365,0.3604324154817959,False,970.0,969.8845663158986,-5.238580089598012,-44.82795554248603,0.1154336841013901,False
260.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-4.878201820917804e-76,-6.8685920472101015e-47,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.4270926289306,982.6525686747692,-17.569658950055082,272.819818588142,0.2254760458386044,True,798.5071328949175,798.5254477570147,1.9190346106293956,23.448383591609847,0.0183148620972133,True,,,,,,True,,,,,,True,974.0,973.563756675362,-6.045218758453206,-26.187602540095995,0.4362433246379851,False,970.0,969.8411191641892,-5.96990582387147,-38.197041202874495,0.1588808358108053,False
261.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-8.44929340340465e-76,-9.45380591287207e-47,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.243590806979,982.491295549144,-14.940764324750983,293.90471000185295,0.2477047421649558,True,798.5291308395094,798.5453753880637,2.1133726644968363,19.958597592942446,0.0162445485542548,True,,,,,,True,,,,,,True,973.0,973.468776774735,-6.243160064246475,-14.200060059715698,0.4687767747350335,False,970.0,969.7813192900804,-6.618652653455515,-29.256033932832164,0.2186807099195675,False
262.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.4634605462753412e-75,-1.3012047538120591e-46,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.0856161089988,982.3548604562023,-12.107295062542068,312.533947523724,0.2692443472035393,True,798.5528042521,798.5669318686583,2.279068505700252,16.359229991649926,0.0141276165583121,True,,,,,,True,,,,,,True,973.0,973.396314352987,-6.26754312306197,-2.407822400176953,0.3963143529870194,False,970.0,969.6990118245108,-7.098861402991044,-18.471847718177514,0.3009881754892376,False
263.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.5347880210213954e-75,-1.7909546979780624e-46,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,981.9555831063116,982.2454182183076,-9.092131529100405,328.4487931340431,0.2898351119960125,True,798.5779577374667,798.5899043424769,2.4147488758475752,12.65195353237251,0.0119466050101664,True,,,,,,True,,,,,,True,974.0,973.3389112553244,-6.1267876707140845,8.729288983423833,0.6610887446755669,False,970.0,969.5857253169806,-7.326913949540658,-6.6210219281371625,0.4142746830193573,False
264.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-4.3903816388260246e-75,-2.4650376666799162e-46,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,981.8559063702392,982.165025998964,-5.923461410600616,341.44465596436373,0.3091196287248294,True,798.6043959003875,798.6140733578451,2.518755367960293,8.845923181737867,0.009677457457542,True,,,,,,True,,,,,,True,973.0,973.26492818746,-5.835307796062057,18.76078547779344,0.2649281874599865,False,969.0,969.455530928302,-7.25438832395485,5.313491554393599,0.4555309283019824,False
265.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-7.604364063064187e-75,-3.392833277698682e-46,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,981.7890004721036,982.115606516815,-2.6355635955243897,351.409520185348,0.3266060447114114,True,798.6319233456402,798.6392103917389,2.5891164906693023,4.961170923338917,0.0072870460986678,True,,,,,,True,,,,,,True,973.0,973.1924815950568,-5.411314407242497,27.296148446492435,0.1924815950568472,False,969.0,969.3464906970636,-6.896518823834988,16.325229316443245,0.3464906970635866,False
266.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.3171144916478076e-74,-4.6698343825974185e-46,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,981.7572799832262,982.0988974219764,0.7305277424181116,358.3727946434902,0.3416174387501769,True,798.6603446780022,798.6650744401239,2.6235376536110424,1.0326613475821125,0.0047297621217694,True,,,,,,True,,,,,,True,973.0,973.1398460646668,-4.886342217807499,34.04900629110302,0.1398460646668127,False,969.0,969.2731128297228,-6.332250831069129,25.593955266660707,0.2731128297227769,False
267.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.2813092189192563e-74,-6.42747561580175e-46,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,981.7631594749294,982.1163816242948,4.126654336372259,362.5641635705643,0.3532221493654788,True,798.6894645022514,798.6914073236937,2.6194244002732403,-2.885122746434029,0.0019428214422987,True,,,,,,True,,,,,,True,973.0,973.1016041133538,-4.304519736651759,38.8711939946736,0.101604113353801,False,969.0,969.2278449497528,-5.674549212973316,32.647626424391035,0.2278449497528072,False
268.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-3.951343474943423e-74,-8.84666123185885e-46,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,981.8090535185348,982.169191402605,7.497730811960928,364.4800973937868,0.3601378840701272,True,798.719087423166,798.7179272258522,2.573961921142254,-6.713390034709906,0.0011601973137658,True,,,,,,True,,,,,,True,973.0,973.0738197093706,-3.7105467018418414,41.766701036956064,0.0738197093705821,False,969.0,969.2060278855744,-5.0316432198271706,37.41777542667294,0.2060278855743718,False
269.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-6.8439276567577706e-74,-1.2176384576063758e-45,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,981.897376685364,982.2579764254816,10.782905313801017,364.9527813332448,0.3605997401176637,True,798.7490180455234,798.7443197978417,2.4842842076720366,-10.34465724613287,0.004698247681631,True,,,,,,True,,,,,,True,973.0,973.053633158261,-3.139767826960229,42.87888494606752,0.05363315826105,False,969.0,969.2054161278892,-4.475090016200408,40.17398570432627,0.2054161278891797,False
270.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.185403042483027e-73,-1.6759355587198208e-45,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.0305435467386,982.3827220995984,13.91824146256982,365.21223379508257,0.3521785528597547,True,798.7790609741013,798.7702259155157,2.347779314125636,-13.63977413965432,0.008835058585646,True,,,,,,True,,,,,,True,973.0,973.0389667703856,-2.6153647739835155,42.45548206858554,0.0389667703856275,False,970.0,969.200215599756,-4.021806737564464,41.372466765583205,0.7997844002439933,False
271.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.0531782970273312e-73,-2.3067274028967152e-45,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.210968673981,982.542499549296,16.841659759917952,366.9274679540874,0.3315308753150248,True,798.8090208136776,798.7952248276297,2.1625924518114625,-16.42784274831089,0.0137959860479668,True,,,,,,True,,,,,,True,973.0,973.0283110158608,-2.1497199460617207,40.80369681726226,0.0283110158608224,False,969.0,969.1641599275656,-3.6410453224554034,41.48579688537801,0.1641599275656062,False
272.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-3.5562091274490815e-73,-3.1749378928024626e-45,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.4410666384126,982.735121494145,19.50103862703132,372.207355333995,0.2940548557323836,True,798.8387021690301,798.8188109611974,1.9284036317162527,-18.511042585134614,0.0198912078326429,True,,,,,,True,,,,,,True,973.0,973.0205691570292,-1.7470619861317351,38.247426844751175,0.0205691570291719,False,969.0,969.1192692132628,-3.286823070172552,40.88078685368843,0.1192692132627826,False
273.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-6.159534891081994e-73,-4.3699271142721545e-45,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,982.7232520113556,982.9566686058936,21.8664245286213,383.5378905208644,0.2334165945379709,True,798.8679096449366,798.8403619966145,1.647565158453015,-19.67680862056524,0.02754764832207,True,,,,,,True,,,,,,True,973.0,973.01494436734,-1.4061174733447614,35.093898625472626,0.0149443673400355,False,969.0,969.086654216955,-2.9302983505781786,39.777918993536936,0.0866542169550257,False
274.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.0668627382347247e-72,-6.014688673860961e-45,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.0599393641314,983.2008375953465,23.947033859977296,403.6325687089477,0.1408982312150328,True,798.8964478461749,798.8590949267027,1.326672972512834,-19.719894529619843,0.0373529194721413,True,,,,,,True,,,,,,True,973.0,973.0108577184176,-1.1222947783082606,31.612034719417338,0.0108577184175828,False,969.0,969.0629580581356,-2.5679220109280503,38.27984328679149,0.0629580581355639,False
275.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.8478604673245985e-72,-8.278508747964962e-45,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.4535432680618,983.458043931379,25.812736406899955,435.18065531348793,0.0045006633172306,True,798.9241213775224,798.874005577073,0.9785871132180712,-18.476155890299868,0.0501158004493618,True,,,,,,True,,,,,,True,973.0,973.0078885941748,-0.8893001416715305,28.021628287212938,0.0078885941748012,False,969.0,969.0457418227268,-2.2105459369243645,36.42887298532984,0.045741822726768,False
276.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-3.200588214704174e-72,-1.1394389769161425e-44,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.906478294469,983.7141868399368,27.617196362155354,480.4987776187775,0.19229145453221,True,798.9507348437575,798.8837853629765,0.6247567047402396,-15.86778440567631,0.0669494807809769,True,,,,,,True,,,,,,True,973.0,973.0057313991364,-0.7002422545672846,24.49089619612888,0.0057313991363798,False,969.0,969.033233539194,-1.8715542117099095,34.256954221914576,0.0332335391940432,False
277.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-5.543581401973797e-72,-1.5683032073075486e-44,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,984.4211590146743,983.94894947122,29.614312326850644,541.1259416465736,0.4722095434543689,True,798.9760928496573,798.8867067148852,0.2973420258937221,-11.95551985768715,0.0893861347720985,True,,,,,,True,,,,,,True,973.0,973.0041641051932,-0.5483317336294058,21.13966591171534,0.0041641051932401,False,969.0,969.0241457993538,-1.5612714609175788,31.81234156471901,0.024145799353846,False
278.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-9.601764644112525e-72,-2.1585841803550644e-44,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.0,984.1334592807024,32.15024964654039,617.441655556225,0.8665407192976318,False,799.0,798.8804653802981,0.0399397700284684,-6.986704990407771,0.1195346197018807,False,,,,,,True,,,,,,True,973.0,973.0030253994804,-0.4272841358899153,18.045772262005396,0.003025399480407,False,969.0,969.0175432525951,-1.2856744968500322,29.165030469977204,0.0175432525951464,False
279.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.6630744205921394e-71,-2.971036239655797e-44,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.0,984.243675086861,35.61044304338248,708.4053547859423,0.7563249131389966,False,799.0,798.8625361684702,-0.0953349846934108,-1.4198833454900268,0.1374638315297716,False,,,,,,True,,,,,,True,973.0,973.0021980813405,-0.331518844486955,15.252808874082202,0.0021980813404525,False,969.0,969.012746335434,-1.04686540223345,26.39991865417164,0.0127463354340306,False
280.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.8805293932337578e-71,-4.089280565326899e-44,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.0,984.327508792704,40.33055789985199,811.4815354762436,1.3275087927039522,False,799.0,798.8304585675966,-0.0583024574406181,4.099009361308472,0.1695414324034345,False,,,,,,True,,,,,,True,973.0,973.00159699951,-0.256225224953983,12.777968814811413,0.0015969995099567,False,969.0,969.0092613278176,-0.8440888428226321,23.60591608661768,0.0092613278176258,False
281.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-4.989223261776419e-71,-5.628411837850083e-44,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,983.0,984.4965133846453,46.53502247402716,922.7308607295764,1.4965133846452543,False,799.0,798.7809310082988,0.1770977121845256,8.82857721993272,0.2190689917011923,False,,,,,,True,,,,,,True,973.0,973.0011602879732,-0.197347937508062,10.619211371979809,0.0011602879732208,False,969.0,969.0067295372588,-0.6747583266967243,20.866022691126968,0.0067295372588205,False
282.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-8.641588179701275e-71,-7.746844294582783e-44,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.0,984.7680835671006,54.36363301188312,1036.9762894822084,0.2319164328994247,False,798.0,798.7345870059709,0.5844222818320989,12.087079099950806,0.7345870059708659,False,,,,,,True,,,,,,True,973.0,973.000842998436,-0.1515273048926142,8.761371703036666,0.0008429984360418,False,969.0,969.004890380611,-0.5352935730236854,18.25052253605744,0.0048903806109592,False
283.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-1.4967669785329258e-70,-1.0662616427769005e-43,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.0,985.0672461028452,63.948483714537424,1147.975757888392,0.0672461028451607,False,798.0,798.7381188539713,1.07522451724582,13.426087987491655,0.7381188539712866,False,,,,,,True,,,,,,True,973.0,973.000612474048,-0.1160184703272005,7.181090867400092,0.0006124740480117,False,969.0,969.00355456369,-0.4217279527249397,15.81361642442062,0.0035545636900451,False
284.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-2.5924764539103823e-70,-1.467583247610018e-43,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.0,985.3733299066377,75.43098928304651,1248.6500191237917,0.3733299066376503,False,799.0,798.7918900658076,1.531380477580091,12.750029300574967,0.2081099341924073,False,,,,,,True,,,,,,True,973.0,973.0004449882132,-0.088604282141922,5.850606045272516,0.0004449882131893,False,969.0,969.0025845982764,-0.3301099384507388,13.592909498789345,0.0025845982763712,False
285.0,,,,,,True,,,,,,True,,,,,,True,,4.791698056481621,-4.490300935598778e-70,-2.0199550487967983e-43,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,True,985.0,985.7178384851702,88.86550434090174,1331.5158894305175,0.7178384851702049,False,799.0,798.8499727895638,1.860857432704685,10.32400425126497,0.1500272104361784,False,,,,,,True,,,,,,True,973.0,973.000323302545,-0.0675107332269291,4.740529361447225,0.0003233025449844,False,969.0,969.0018806512152,-0.2567429525045423,11.610874582656606,0.0018806512151741,False
